Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,First Purchase,Order?,Prev_Value,Customer Classification,YoY Difference
5279.0,CA-2018-159681,2018-07-12,2018-12-13,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464.0,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,4.0,0.0,48.5392,2018,2018,1,1.0,Consistent,
5284.0,CA-2018-133424,2018-03-30,2018-04-04,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105.0,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3.0,0.0,0.0,2018,2018,1,1.0,Consistent,
5285.0,CA-2018-133424,2018-03-30,2018-04-04,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105.0,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3.0,0.0,22.2,2018,2018,1,1.0,Consistent,
5290.0,CA-2018-146283,2018-08-09,2018-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036.0,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904,2.0,0.2,6.2664,2018,2018,1,1.0,Consistent,
5291.0,CA-2018-146283,2018-08-09,2018-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.7,5.0,0.3,-13.81,2018,2018,1,1.0,Consistent,
5292.0,CA-2018-146283,2018-08-09,2018-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036.0,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.112,6.0,0.2,61.4628,2018,2018,1,1.0,Consistent,
5304.0,US-2018-139500,2018-11-16,2018-11-20,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521.0,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296,2.0,0.3,-1.0656,2018,2018,1,1.0,Consistent,
5305.0,US-2018-166310,2018-09-21,2018-09-23,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043.0,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2.0,0.6,-7.476,2018,2018,1,1.0,Consistent,
5328.0,CA-2018-130813,2018-06-01,2018-08-01,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3.0,0.0,9.3312,2018,2018,1,1.0,Consistent,
5334.0,CA-2018-103331,2018-08-26,2018-01-09,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711.0,East,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,10.68,4.0,0.0,4.0584,2018,2018,1,1.0,Consistent,
5335.0,CA-2018-103331,2018-08-26,2018-01-09,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711.0,East,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3.0,0.0,8.4966,2018,2018,1,1.0,Consistent,
5336.0,CA-2018-103331,2018-08-26,2018-01-09,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711.0,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,3.38,1.0,0.0,1.5548,2018,2018,1,1.0,Consistent,
5343.0,US-2018-168501,2018-11-21,2018-11-27,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.632,1.0,0.2,0.5508,2018,2018,1,,New,
5344.0,US-2018-168501,2018-11-21,2018-11-27,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220.0,Central,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,267.96,5.0,0.2,16.7475,2018,2018,1,1.0,Consistent,
5355.0,CA-2018-113768,2018-05-13,2018-05-19,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004.0,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,6.0,0.2,20.9592,2018,2018,1,1.0,Consistent,
5356.0,CA-2018-113768,2018-05-13,2018-05-19,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004.0,West,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,8.0,2.0,0.0,3.84,2018,2018,1,1.0,Consistent,
5358.0,CA-2018-150490,2018-05-08,2018-11-08,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122.0,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1.0,0.0,1.636,2018,2018,1,1.0,Consistent,
5359.0,CA-2018-150490,2018-05-08,2018-11-08,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78,2.0,0.0,0.6312,2018,2018,1,1.0,Consistent,
5360.0,CA-2018-150490,2018-05-08,2018-11-08,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2.0,0.0,12.8744,2018,2018,1,1.0,Consistent,
5365.0,CA-2018-123477,2018-01-18,2018-01-21,Second Class,DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477.0,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864,4.0,0.2,6.4864,2018,2018,1,1.0,Consistent,
5378.0,CA-2018-125542,2018-05-12,2018-07-12,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488,7.0,0.2,117.6147,2018,2018,1,1.0,Consistent,
5379.0,CA-2018-125542,2018-05-12,2018-07-12,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,4.0,0.2,-30.2288,2018,2018,1,1.0,Consistent,
5392.0,US-2018-123183,2018-11-19,2018-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805.0,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480,22.5,6.0,0.0,10.8,2018,2018,1,1.0,Consistent,
5393.0,US-2018-123183,2018-11-19,2018-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805.0,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2.0,0.0,4.5816,2018,2018,1,1.0,Consistent,
5394.0,US-2018-123183,2018-11-19,2018-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.08,7.0,0.0,102.2784,2018,2018,1,1.0,Consistent,
5395.0,US-2018-123183,2018-11-19,2018-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805.0,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.88,6.0,0.0,235.9524,2018,2018,1,1.0,Consistent,
5396.0,CA-2018-104829,2018-11-18,2018-11-21,Second Class,JG-15805,John Grady,Corporate,United States,Provo,Utah,84604.0,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",21.98,7.0,0.0,9.891,2018,2018,1,1.0,Consistent,
5418.0,CA-2018-132542,2018-06-10,2018-08-10,Second Class,AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104.0,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,15.36,2.0,0.0,7.68,2018,2018,1,1.0,Consistent,
5430.0,CA-2018-136861,2018-05-09,2018-07-09,First Class,PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710.0,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2.0,0.2,1.999,2018,2018,1,1.0,Consistent,
5437.0,CA-2018-103317,2018-05-07,2018-08-07,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137.0,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2.0,0.2,5.368,2018,2018,1,1.0,Consistent,
5438.0,CA-2018-103317,2018-05-07,2018-08-07,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137.0,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,5.0,0.7,-6.867,2018,2018,1,1.0,Consistent,
5439.0,CA-2018-103317,2018-05-07,2018-08-07,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137.0,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,3.0,0.2,15.9912,2018,2018,1,1.0,Consistent,
5449.0,US-2018-119081,2018-12-09,2018-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3.0,0.0,7.1586,2018,2018,1,1.0,Consistent,
5450.0,US-2018-119081,2018-12-09,2018-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,57.4,5.0,0.0,10.906,2018,2018,1,1.0,Consistent,
5451.0,US-2018-119081,2018-12-09,2018-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,2.0,0.0,149.382,2018,2018,1,1.0,Consistent,
5452.0,US-2018-119081,2018-12-09,2018-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2.0,0.0,12.9792,2018,2018,1,1.0,Consistent,
5461.0,US-2018-107405,2018-03-21,2018-03-25,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806.0,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.272,1.0,0.2,-3.8646,2018,2018,1,1.0,Consistent,
5463.0,CA-2018-146591,2018-01-19,2018-01-20,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10.0,0.7,-23.716,2018,2018,1,1.0,Consistent,
5464.0,CA-2018-146591,2018-01-19,2018-01-20,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,4.0,0.2,19.6224,2018,2018,1,1.0,Consistent,
5465.0,CA-2018-146591,2018-01-19,2018-01-20,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5.0,0.2,36.693,2018,2018,1,1.0,Consistent,
5466.0,CA-2018-146591,2018-01-19,2018-01-20,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5.0,0.7,-320.597,2018,2018,1,1.0,Consistent,
5467.0,CA-2018-107706,2018-02-14,2018-02-19,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.176,3.0,0.2,6.066,2018,2018,1,1.0,Consistent,
5469.0,CA-2018-132451,2018-09-26,2018-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105.0,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3.0,0.2,73.194,2018,2018,1,1.0,Consistent,
5470.0,CA-2018-132451,2018-09-26,2018-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105.0,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,19.44,3.0,0.0,9.3312,2018,2018,1,1.0,Consistent,
5480.0,CA-2018-101770,2018-03-31,2018-04-04,Standard Class,KB-16240,Karen Bern,Corporate,United States,Miami,Florida,33180.0,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.869,1.0,0.7,-1.3083,2018,2018,1,1.0,Consistent,
5486.0,CA-2018-107573,2018-12-12,2018-12-17,Standard Class,PB-19150,Philip Brown,Consumer,United States,Miami,Florida,33178.0,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,3.0,0.2,7.6284,2018,2018,1,1.0,Consistent,
5493.0,CA-2018-105249,2018-11-28,2018-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2.0,0.0,0.1472,2018,2018,1,1.0,Consistent,
5494.0,CA-2018-105249,2018-11-28,2018-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4.0,0.0,19.872,2018,2018,1,1.0,Consistent,
5495.0,CA-2018-105249,2018-11-28,2018-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4.0,0.15,-4.8392,2018,2018,1,1.0,Consistent,
5512.0,US-2018-137680,2018-02-24,2018-02-03,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4.0,0.2,11.1024,2018,2018,1,1.0,Consistent,
5513.0,US-2018-137680,2018-02-24,2018-02-03,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,3.0,0.2,7.6869,2018,2018,1,1.0,Consistent,
5549.0,CA-2018-159800,2018-11-28,2018-01-12,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109.0,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3.0,0.0,11.7936,2018,2018,1,1.0,Consistent,
5550.0,CA-2018-159800,2018-11-28,2018-01-12,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.93,7.0,0.0,34.9825,2018,2018,1,1.0,Consistent,
5551.0,US-2018-159618,2018-12-11,2018-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.672,1.0,0.2,0.334,2018,2018,1,1.0,Consistent,
5552.0,US-2018-159618,2018-12-11,2018-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.656,6.0,0.2,-3.123,2018,2018,1,1.0,Consistent,
5553.0,US-2018-159618,2018-12-11,2018-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3.0,0.2,20.8719,2018,2018,1,1.0,Consistent,
5554.0,US-2018-159618,2018-12-11,2018-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,36.288,7.0,0.2,12.7008,2018,2018,1,1.0,Consistent,
5555.0,US-2018-159618,2018-12-11,2018-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.9932,1.0,0.32,-12.9987,2018,2018,1,1.0,Consistent,
5572.0,CA-2018-151162,2018-05-12,2018-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,3.0,0.2,35.6613,2018,2018,1,1.0,Consistent,
5573.0,CA-2018-151162,2018-05-12,2018-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.94,4.0,0.7,-23.952,2018,2018,1,1.0,Consistent,
5574.0,CA-2018-151162,2018-05-12,2018-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3.0,0.2,5.6784,2018,2018,1,1.0,Consistent,
5575.0,CA-2018-151162,2018-05-12,2018-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1.0,0.4,-9.1845,2018,2018,1,1.0,Consistent,
5576.0,CA-2018-151162,2018-05-12,2018-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,2.0,0.4,-44.985,2018,2018,1,1.0,Consistent,
5584.0,CA-2018-116673,2018-12-15,2018-12-19,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,San Diego,California,92037.0,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2.0,0.0,1.9712,2018,2018,1,1.0,Consistent,
5589.0,CA-2018-168158,2018-07-19,2018-07-24,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Great Falls,Montana,59405.0,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2.0,0.2,2.2098,2018,2018,1,1.0,Consistent,
5592.0,CA-2018-164742,2018-10-13,2018-10-18,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701.0,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",245.98,2.0,0.0,27.0578,2018,2018,1,1.0,Consistent,
5593.0,CA-2018-164742,2018-10-13,2018-10-18,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701.0,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,18.94,1.0,0.0,9.47,2018,2018,1,1.0,Consistent,
5600.0,CA-2018-108903,2018-03-10,2018-03-10,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,2.0,0.2,4.1988,2018,2018,1,1.0,Consistent,
5601.0,CA-2018-108903,2018-03-10,2018-03-10,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14.48,5.0,0.2,4.887,2018,2018,1,1.0,Consistent,
5602.0,CA-2018-108903,2018-03-10,2018-03-10,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142.488,3.0,0.2,-3.5622,2018,2018,1,1.0,Consistent,
5626.0,CA-2018-126683,2018-09-29,2018-01-10,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2.0,0.0,2.9568,2018,2018,1,1.0,Consistent,
5627.0,CA-2018-126683,2018-09-29,2018-01-10,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9.0,0.0,399.2994,2018,2018,1,1.0,Consistent,
5631.0,CA-2018-127614,2018-11-02,2018-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320.0,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45,3.0,0.0,103.158,2018,2018,1,1.0,Consistent,
5632.0,CA-2018-127614,2018-11-02,2018-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320.0,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6.0,0.0,75.3732,2018,2018,1,1.0,Consistent,
5633.0,CA-2018-127614,2018-11-02,2018-02-15,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320.0,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2.0,0.0,8.2062,2018,2018,1,1.0,Consistent,
5639.0,CA-2018-154893,2018-12-21,2018-12-27,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024.0,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6.0,0.2,149.148,2018,2018,1,1.0,Consistent,
5640.0,CA-2018-154893,2018-12-21,2018-12-27,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024.0,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3.0,0.2,35.76,2018,2018,1,1.0,Consistent,
5641.0,CA-2018-147900,2018-09-23,2018-09-28,Standard Class,JK-15640,Jim Kriz,Home Office,United States,Lakewood,Ohio,44107.0,East,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,28.8,9.0,0.2,10.08,2018,2018,1,1.0,Consistent,
5654.0,US-2018-134187,2018-04-11,2018-11-11,Standard Class,TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,1.0,0.0,0.7938,2018,2018,1,1.0,Consistent,
5676.0,CA-2018-135993,2018-05-28,2018-02-06,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115.0,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.408,6.0,0.2,5.7408,2018,2018,1,1.0,Consistent,
